,rand_smi,cano_smi,Y
1887,c1cc(ccc1C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,1.99
1888,ClC(c1ccccc1)(Cl)Cl,ClC(Cl)(Cl)c1ccccc1,1.513
1889,ClC(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,1.816
1890,c1ccc(o1)C(=O)OCC(Cl)(Cl)Cl,O=C(OCC(Cl)(Cl)Cl)c1ccco1,2.608
1891,ClC(Cl)(Cl)[N+]([O-])=O,O=[N+]([O-])C(Cl)(Cl)Cl,2.818
1892,C(SCC=C)(=S)SC(Cl)(Cl)Cl,C=CCSC(=S)SC(Cl)(Cl)Cl,2.089
1893,c12ccccc2C(N(SC(Cl)(Cl)Cl)C1=O)=O,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,1.595
1894,ClC(Cl)(SN1C(=O)C2C(C1=O)CC=CC2)Cl,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,1.524
1895,c1nn(cc1)SC(Cl)(Cl)Cl,ClC(Cl)(Cl)Sn1cccn1,2.793
1896,C(Cl)(=C)Cl,C=C(Cl)Cl,2.685
1897,C(Cl)(Cl)=C(C(Cl)=C(Cl)Cl)Cl,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,3.462
1898,C(=C)C(=C(Cl)Cl)Cl,C=CC(Cl)=C(Cl)Cl,2.365
1899,ClC(=C(Cl)Cl)Cl,ClC(Cl)=C(Cl)Cl,1.8
1900,ClC(Cl)=S,S=C(Cl)Cl,2.093
1901,BrC(Cl)Cl,ClC(Cl)Br,2.252
1902,C(#N)C(Cl)Cl,N#CC(Cl)Cl,2.523
1903,C=CCN(C(=O)C(Cl)Cl)CC=C,C=CCN(CC=C)C(=O)C(Cl)Cl,2.017
1904,c12ccccc2C(=O)C(NC(=O)C(Cl)Cl)=C(C1=O)Cl,O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21,1.435
1905,ClC(Cl)C(=O)OC(C(Cl)Cl)=O,O=C(OC(=O)C(Cl)Cl)C(Cl)Cl,1.93
1906,c1cc(C(C(Cl)Cl)c2ccc(cc2)Cl)ccc1Cl,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,3.452
1907,O=C1N(C(C2CC=CCC12)=O)SC(Cl)(Cl)C(Cl)Cl,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,2.145
1908,ClC(Cl)C(=O)Cl,O=C(Cl)C(Cl)Cl,1.778
1909,ClC(C(Cl)Cl)Cl,ClC(Cl)C(Cl)Cl,2.322
1910,ClC(Cl)c1ccccc1,ClC(Cl)c1ccccc1,1.695
1911,ClC(Cl)Cl,ClC(Cl)Cl,2.119
1912,S(C(Cl)Cl)(=O)(SC(Cl)(Cl)Cl)=O,O=S(=O)(SC(Cl)(Cl)Cl)C(Cl)Cl,1.916
1913,ClC=C,C=CCl,2.097
1914,c1c(cccc1)C(Cl)=CCl,ClC=C(Cl)c1ccccc1,1.636
1915,c1(c([N+]([O-])=O)cc([N+]([O-])=O)cc1)Cl,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,2.277
1916,c1ccccc1C(c1ccccc1)(c1c(Cl)cccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,2.688
1917,c1(ccccc1Cl)[N+]([O-])=O,O=[N+]([O-])c1ccccc1Cl,2.769
1918,C1(Cl)=C(C(=O)C(=C(Cl)C1=O)Cl)Cl,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,1.789
1919,c12C(=O)C(=C(Cl)C(=O)c2cccc1)Cl,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,3.152
1920,Clc1c(c(Cl)c(C#N)c(Cl)c1Cl)C#N,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,1.425
1921,ClC1(Cl)C(=C(C(Cl)=C1Cl)Cl)Cl,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,2.322
1922,c1(c(c(c(Cl)c(c1Cl)Cl)Cl)Cl)[N+](=O)[O-],O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.4290000000000003
1923,c1(Cl)c(c(Cl)c(Cl)c(c1Cl)Cl)Cl,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.455
1924,c1(Cl)c(Cl)c(ccc1Cl)Cl,Clc1ccc(Cl)c(Cl)c1Cl,2.267
1925,c1(Cl)c(sc(Cl)c1Cl)Cl,Clc1sc(Cl)c(Cl)c1Cl,3.5010000000000003
1926,C(=O)(C1CC1)Nc1ccc(c(Cl)c1)Cl,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,3.029
1927,c1ccc(c(c1)Cl)Cl,Clc1ccccc1Cl,2.468
1928,ClC1(C2(Cl)C(Cl)=C(Cl)C1(Cl)CC2CBr)Cl,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,1.4980000000000002
1929,C12C3CC(C2C2(C(Cl)(Cl)C1(C(=C2Cl)Cl)Cl)Cl)C=C3,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,3.971
1930,ClC1C2(Cl)C3COS(=O)(=O)OCC3C(C=1Cl)(C2(Cl)Cl)Cl,O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,4.371
1931,ClC12C(=C(C(C2(Cl)Cl)(C2C1COS(OC2)=O)Cl)Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,4.354
1932,O1c2c(Oc3c1c(Cl)c(Cl)c(c3Cl)Cl)c(c(Cl)c(Cl)c2Cl)Cl,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,5.662999999999999
1933,c12c(cccc1)Oc1c(c(Cl)c(Cl)c(c1Cl)Cl)O2,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,8.605
1934,Clc1cccc2ccccc21,Clc1cccc2ccccc12,2.024
1935,C1(=O)N(C(CC1)=O)c1cc(cc(c1)Cl)Cl,O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,2.438
1936,c1ccc(Cl)cc1[N+]([O-])=O,O=[N+]([O-])c1cccc(Cl)c1,2.574
1937,c1c(N2CCN(CC2)CCCn2nc3ccccn3c2=O)cccc1Cl,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,2.732
1938,c1(c(Cl)cc(c(c1[N+]([O-])=O)Cl)Cl)Cl,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,1.541
1939,Clc1c(Cl)cc(Cl)cc1Cl,Clc1cc(Cl)c(Cl)c(Cl)c1,2.097
1940,Clc1c(c(c(Cl)c(c1)Cl)Cl)Cl,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,2.365
1941,c1(cc(Cl)ccc1Cl)Cl,Clc1ccc(Cl)c(Cl)c1,2.38
1942,Clc1c(cc(Cl)c(c1)Cl)Cl,Clc1cc(Cl)c(Cl)cc1Cl,2.158
1943,O(c1c(cc(Cl)cc1Cl)Cl)c1ccc(cc1)[N+]([O-])=O,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1.47
1944,c1(ccc(cc1)Oc1c(Cl)cc(cc1)Cl)[N+](=O)[O-],O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,2.584
1945,c1cc(ccc1)S(Oc1ccc(cc1Cl)Cl)(=O)=O,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1,2.482
1946,c1(=O)oc2c(c(c(Cl)cc2Cl)Cl)[nH]1,O=c1[nH]c2c(Cl)c(Cl)cc(Cl)c2o1,2.678
1947,Clc1cc(Cl)cc(Cl)c1,Clc1cc(Cl)cc(Cl)c1,2.356
1948,c1c(Cl)ccc(C(c2ccc(cc2)Cl)=C(Cl)Cl)c1,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.5580000000000003
1949,c1(C(=O)c2c(-c3[nH]ccn3)cccc2)ccc(Cl)cc1,O=C(c1ccc(Cl)cc1)c1ccccc1-c1ncc[nH]1,2.673
1950,C(C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)(Cl)(Cl)Cl,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,3.61
1951,c1(ccc(cc1)C(OCCN1CCCCC1)c1ccccc1)Cl,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,2.152
1952,C1(=O)NC(C2(c3ccc(cc3)Cl)C1C2)=O,O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12,2.155
1953,c12ccccc2C(=O)C(C1=O)c1ccc(Cl)cc1,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,2.947
1954,O=[N+]([O-])c1ccc(Cl)cc1,O=[N+]([O-])c1ccc(Cl)cc1,2.574
1955,C1=CC(=O)N(c2ccc(cc2)Cl)C1=O,O=C1C=CC(=O)N1c1ccc(Cl)cc1,2.674
1956,O=S(=O)(c1cc(c(Cl)cc1Cl)Cl)c1ccc(Cl)cc1,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,2.799
1957,c1ccccc1S(=O)(c1ccc(Cl)cc1)=O,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,2.257
1958,Clc1ccc(S(NC(=O)NC2CCCCC2)(=O)=O)cc1,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(Cl)cc1,2.318
1959,c1(S(=O)(NC(=O)NCC=C)=O)ccc(Cl)cc1,C=CCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.138
1960,c1c(Cl)ccc(c1)S(Cl)(=O)=O,O=S(=O)(Cl)c1ccc(Cl)cc1,1.696
1961,c1(ccc(C=O)cc1)Cl,O=Cc1ccc(Cl)cc1,1.951
1962,c1cc(Cc2ccc(cc2)Cl)ccc1Cl,Clc1ccc(Cc2ccc(Cl)cc2)cc1,2.375
1963,[N+](c1cc(ccc1Cl)Cl)([O-])=O,O=[N+]([O-])c1cc(Cl)ccc1Cl,2.283
1964,c1(ccc(cc1)Cl)Cl,Clc1ccc(Cl)cc1,2.468
1965,c1c(SCc2ccc(Cl)cc2)ccc(Cl)c1,Clc1ccc(CSc2ccc(Cl)cc2)cc1,2.129
1966,c1c(ccc(Cl)c1)NC=O,O=CNc1ccc(Cl)cc1,2.317
1967,O(COc1ccc(Cl)cc1)c1ccc(Cl)cc1,Clc1ccc(OCOc2ccc(Cl)cc2)cc1,1.6669999999999998
1968,c1cc(S(Oc2ccc(cc2)Cl)(=O)=O)ccc1Cl,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,2.181
1969,c1ccc(cc1)S(=O)(=O)Oc1ccc(Cl)cc1,O=S(=O)(Oc1ccc(Cl)cc1)c1ccccc1,2.299
1970,c1(cc(Cl)c(cc1Cl)Cl)Sc1ccc(cc1)Cl,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,1.913
1971,Clc1c(Cl)cc(c(Cl)c1)N=NSc1ccc(Cl)cc1,Clc1ccc(SN=Nc2cc(Cl)c(Cl)cc2Cl)cc1,1.945
1972,O=c1[nH]c2cc(ccc2n1C1CCN(CCCn2c3c([nH]c2=O)cccc3)CC1)Cl,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1.91
1973,c1cc2oc(=O)[nH]c2cc1Cl,O=c1[nH]c2cc(Cl)ccc2o1,2.347
1974,S=c1oc2c([nH]1)cc(cc2)Cl,S=c1[nH]c2cc(Cl)ccc2o1,2.269
1975,c1c(Cl)cc2c(Oc3ccccc3N=C2N2CCNCC2)c1,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,3.0010000000000003
1976,c1(cccc(n1)Cl)C(Cl)(Cl)Cl,Clc1cccc(C(Cl)(Cl)Cl)n1,2.39
1977,N#Cc1c(cccc1Cl)Cl,N#Cc1c(Cl)cccc1Cl,1.803
1978,c1c(c(N(CC=C)C2NCCN=2)c(cc1)Cl)Cl,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,2.733
1979,c1(N=C2NCCN2)c(cccc1Cl)Cl,Clc1cccc(Cl)c1N=C1NCCN1,3.1660000000000004
1980,c1cccc(c1)Cl,Clc1ccccc1,1.692
1981,c1cccc(Cl)c1C=C(C#N)C#N,N#CC(C#N)=Cc1ccccc1Cl,3.025
1982,c1(nc(Cl)nc(n1)Cl)Nc1c(cccc1)Cl,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,2.009
1983,c1cccc(C2c3cc(Cl)ccc3NC(=O)CN=2)c1Cl,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,2.1830000000000003
1984,Clc1cc2c([nH]c(o2)=O)cc1,O=c1[nH]c2ccc(Cl)cc2o1,2.15
1985,c1c(Br)c(Cl)cc2[nH]c(=O)oc12,O=c1[nH]c2cc(Cl)c(Br)cc2o1,2.696
1986,c12c(ocn1)ccc(Cl)c2,Clc1ccc2ocnc2c1,2.373
1987,c12cc(c(cc2Oc2cc(Cl)c(cc2O1)Cl)Cl)Cl,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,10.207
1988,O=C1C2C(CC(Cl)=CC2)C(O1)=O,O=C1OC(=O)C2CC(Cl)=CCC12,1.741
1989,c1(Cl)nc(Cl)nc(Cl)n1,Clc1nc(Cl)nc(Cl)n1,2.58
1990,ClC1C(C(Cl)C(Cl)C(Cl)C1Cl)Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.583
1991,ClC1C(C(Cl)C=C(Cl)C1Cl)Cl,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl,1.939
1992,C1(Cl)=C(Cl)C2(Cl)C3C(C=CC3Cl)C1(C2(Cl)Cl)Cl,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,3.97
1993,C12C3C4(Cl)C(C(C3C(C1O2)Cl)(Cl)C(Cl)=C4Cl)(Cl)Cl,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,4.414
1994,C1(Cl)=C(Cl)C2(Cl)C3C(C(C(Cl)C3)Cl)C1(C2(Cl)Cl)Cl,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,3.312
1995,ClC1CCC2C(Cl)CCC1S2,ClC1CCC2SC1CCC2Cl,2.175
1996,C1(Cl)=C(C2(Cl)C3C(Cl)OC(C3C1(C2(Cl)Cl)Cl)Cl)Cl,ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,4.933
1997,O1CCOC(Cl)C1Cl,ClC1OCCOC1Cl,2.047
1998,ClCBr,ClCBr,1.413
1999,C(Cl)C#CCOC(Nc1cc(Cl)ccc1)=O,O=C(Nc1cccc(Cl)c1)OCC#CCCl,2.69
2000,C(C#N)Cl,N#CCCl,2.536
2001,c1(ccccc1)C(=O)CCl,O=C(CCl)c1ccccc1,3.49
2002,BrCC(Br)CCl,ClCC(Br)CBr,3.143
2003,ClCC(CCl)OP(OC(CCl)CCl)(=O)OC(CCl)CCl,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,2.367
2004,C(=O)C(CCl)(Cl)Cl,O=CC(Cl)(Cl)CCl,2.8280000000000003
2005,C(=C)(CCl)Cl,C=C(Cl)CCl,2.54
2006,ClCC(=C(Cl)Cl)Cl,ClCC(Cl)=C(Cl)Cl,2.7110000000000003
2007,ClCC(=CCl)Cl,ClC=C(Cl)CCl,2.373
2008,C(CCl)(Cl)C(CCl)Cl,ClCC(Cl)C(Cl)CCl,2.94
2009,C(Cl)C(Cl)C=O,O=CC(Cl)CCl,2.9
2010,ClC(CCl)CCl,ClCC(Cl)CCl,2.6630000000000003
2011,C(CCl)(Cl)Cl,ClCC(Cl)Cl,2.2030000000000003
2012,P(OCC(CCl)Cl)(OCC(Cl)CCl)(=O)OCC(CCl)Cl,O=P(OCC(Cl)CCl)(OCC(Cl)CCl)OCC(Cl)CCl,2.1830000000000003
2013,ClC(CCl)S(=O)(=O)C(CCl)Cl,O=S(=O)(C(Cl)CCl)C(Cl)CCl,3.017
2014,C=CCCl,C=CCCl,2.039
2015,C(CCl)=CCCl,ClCC=CCCl,3.148
2016,ClCC=CCl,ClC=CCCl,2.373
2017,ClCC=CCOC(=O)COc1ccc(cc1Cl)Cl,O=C(COc1ccc(Cl)cc1Cl)OCC=CCCl,2.753
2018,C(Cl)C=O,O=CCCl,3.02
2019,O1CC(C1)(CCl)CCl,ClCC1(CCl)COC1,2.412
2020,c1c(ccc(CCl)c1)CCl,ClCc1ccc(CCl)cc1,1.993
2021,C(Cl)c1ccccc1,ClCc1ccccc1,2.012
2022,C12(Cl)C(C(C(CCl)C2CCl)(C(=C1Cl)Cl)Cl)(Cl)Cl,ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,3.299
2023,C(C1C(CCl)O1)Cl,ClCC1OC1CCl,2.298
2024,BrCCCl,ClCCBr,3.35
2025,ClCCC#N,N#CCCCl,2.952
2026,C1(NC(CCCl)Oc2c1cccc2)=O,O=C1NC(CCCl)Oc2ccccc21,1.3259999999999998
2027,C(CCBr)Cl,ClCCCBr,2.229
2028,C(CCl)Cl,ClCCCl,2.169
2029,C(COP(OCCCCl)(Oc1ccc([N+]([O-])=O)cc1)=O)CCl,O=[N+]([O-])c1ccc(OP(=O)(OCCCCl)OCCCCl)cc1,4.052
2030,C(Cl)Cl,ClCCl,1.725
2031,c1cc(ccc1)CN(Cc1ccccc1)CCCl,ClCCN(Cc1ccccc1)Cc1ccccc1,2.0340000000000003
2032,c1ccccc1N(CCCl)CCCl,ClCCN(CCCl)c1ccccc1,2.96
2033,C(CN(c1c[nH]c(=O)[nH]c1=O)CCCl)Cl,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,4.851
2034,ClCCN(CCCl)CCCl,ClCCN(CCCl)CCCl,4.612
2035,C(Cl)CN1P(OCCC1)(N(CCCl)CCCl)=O,O=P1(N(CCCl)CCCl)OCCCN1CCCl,3.205
2036,C(Cl)CN(N=O)C(NC1C2CCC(C1)C2)=O,O=NN(CCCl)C(=O)NC1CC2CCC1C2,3.471
2037,C1CCCC(NC(=O)N(N=O)CCCl)C1,O=NN(CCCl)C(=O)NC1CCCCC1,3.524
2038,C(Cl)CN(N=O)C(=O)NCCCl,O=NN(CCCl)C(=O)NCCCl,4.029
2039,C(Cl)CNP1(=O)N(CCCO1)CCCl,O=P1(NCCCl)OCCCN1CCCl,3.261
2040,[SiH](OCCCl)(OCCCl)OCCCl,ClCCO[SiH](OCCCl)OCCCl,3.149
2041,C=CC(=O)OCCCl,C=CC(=O)OCCCl,2.874
2042,ClCCOC=C,C=COCCCl,2.63
2043,C(Cl)COCCCl,ClCCOCCCl,3.28
2044,C(COCCOCCCl)Cl,ClCCOCCOCCCl,2.874
2045,C(COCCOCCOCCCl)Cl,ClCCOCCOCCOCCCl,3.109
2046,ClCCOCOCCCl,ClCCOCOCCCl,3.425
2047,C(COP(OCCCl)(C=C)=O)Cl,C=CP(=O)(OCCCl)OCCCl,2.372
2048,C(CCl)OP(=O)(OC=C(Cl)Cl)OCCCl,O=P(OC=C(Cl)Cl)(OCCCl)OCCCl,4.104
2049,c1cc(OP(OCCCl)(OCCCl)=O)ccc1[N+](=O)[O-],O=[N+]([O-])c1ccc(OP(=O)(OCCCl)OCCCl)cc1,3.968
2050,C1(C(Br)CBr)CC(OP(=O)(OCCCl)OCCCl)C(Cl)CC1,O=P(OCCCl)(OCCCl)OC1CC(C(Br)CBr)CCC1Cl,2.232
2051,C(COP(=O)(OCCCl)OC1CCC(CC1Cl)C(Br)CBr)Cl,O=P(OCCCl)(OCCCl)OC1CCC(C(Br)CBr)CC1Cl,2.232
2052,O(P(=O)(OCCCl)OCCCl)CCCl,O=P(OCCCl)(OCCCl)OCCCl,2.366
2053,C(COP(OCCCl)(OCCCl)=S)Cl,S=P(OCCCl)(OCCCl)OCCCl,2.5660000000000003
2054,C(Cl)COP(OCCCl)OCCCl,ClCCOP(OCCCl)OCCCl,3.431
2055,ClS(=O)(=O)CCCl,O=S(=O)(Cl)CCCl,2.832
2056,C(OCCl)Cl,ClCOCCl,2.738
2057,n1(c(n(Cl)c(n(Cl)c1=O)=O)=O)Cl,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,2.758
2058,Cln1c(=O)[nH]c(n(Cl)c1=O)=O,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,2.227
2059,C(Cl)(SCl)(Cl)Cl,ClSC(Cl)(Cl)Cl,3.352
2060,C1(C(O)C(C(OC1OCN=[N+](C)[O-])CO)O)O,C[N+]([O-])=NCOC1OC(CO)C(O)C(O)C1O,2.97
2061,[N+](C)(=O)[O-],C[N+](=O)[O-],1.812
2062,c1c(cccc1)CC(C)(N(C)C(=O)CN(CC(N(C(C)(Cc1ccccc1)C)C)=O)CCO)C,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,2.873
2063,c1(C)cccc(N(C(=S)Oc2ccc3c(C4CC3CC4)c2)C)c1,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,1.732
2064,N(C(=O)C)(C)C(Oc1c(cc(C)c(c1)C)Cl)=O,CC(=O)N(C)C(=O)Oc1cc(C)c(C)cc1Cl,1.806
2065,C(c1cccc(c1)OC(N(C(C)=O)C)=O)(C)(C)C,CC(=O)N(C)C(=O)Oc1cccc(C(C)(C)C)c1,2.397
2066,CC(=O)N(c1c(I)c(C(=O)O)c(c(NC(C)=O)c1I)I)C,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,1.217
2067,CN([Si](N(C)C)(CC[Si](N(C)C)(N(C)C)N(C)C)N(C)C)C,CN(C)[Si](CC[Si](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,2.4530000000000003
2068,N#CN(C)C,CN(C)C#N,2.681
2069,c1cc(ccc1)C(C(N(C)C)=O)c1ccccc1,CN(C)C(=O)C(c1ccccc1)c1ccccc1,2.543
2070,c1cc(ccc1)C(C(=O)N(C)C)(c1ccccc1)CCN1CCC(CC1)(O)c1ccc(cc1)Cl,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,3.687
2071,C(c1cccc(c1O)-c1ccccc1)(N(C)C)=O,CN(C)C(=O)c1cccc(-c2ccccc2)c1O,2.104
2072,CN(C)C(=O)c1c(O)cccc1,CN(C)C(=O)c1ccccc1O,1.856
2073,C(N(C)C)(=O)CC(=O)C,CC(=O)CC(=O)N(C)C,0.757
2074,c1(Br)ccc(NCCC(N(C)C)=O)cc1,CN(C)C(=O)CCNc1ccc(Br)cc1,2.176
2075,N(=O)N(C(=O)N(C)C)C,CN(C)C(=O)N(C)N=O,2.738
2076,C(Nc1cc(c(Cl)cc1)Cl)(N(C)C)=O,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2.36
2077,CN(C(Nc1cccc(OC(NC(C)(C)C)=O)c1)=O)C,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,1.969
2078,N(C)(C(=O)Nc1ccc(C)c(Cl)c1)C,Cc1ccc(NC(=O)N(C)C)cc1Cl,1.564
2079,c1c(ccc(c1)NC(N(C)C)=O)Cl,CN(C)C(=O)Nc1ccc(Cl)cc1,2.276
2080,Clc1ccc(cc1)Oc1ccc(NC(=O)N(C)C)cc1,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1.895
2081,c1(C(F)(F)F)cccc(NC(N(C)C)=O)c1,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,2.185
2082,N(C)(C)C(Nc1ccccc1)=O,CN(C)C(=O)Nc1ccccc1,1.409
2083,C1(NC(=O)N(C)C)CCCCCCC1,CN(C)C(=O)NC1CCCCCCC1,2.121
2084,n1c(nc(c(C)c1OC(N(C)C)=O)C)N(C)C,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,3.377
2085,CN(C)C(=O)Oc1cccc2c1ccs2,CN(C)C(=O)Oc1cccc2sccc12,3.813
2086,CN(C)C(=O)OC1=CC(=O)CC(C)(C1)C,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,3.2460000000000004
2087,c1(cc(C)nn1-c1ccccc1)OC(N(C)C)=O,Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,3.597
2088,N(C(=O)n1nc(OC(=O)N(C)C)cc1C)(C)C,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,3.983
2089,CN(C)C(=S)N(C)C,CN(C)C(=S)N(C)C,2.158
2090,Cc1cc(ccc1NC(=S)N(C)C)Cl,Cc1cc(Cl)ccc1NC(=S)N(C)C,1.961
2091,c1(cccc(C)c1)NC(N(C)C)=S,Cc1cccc(NC(=S)N(C)C)c1,1.946
2092,CN(C)C(=S)SCN1CCOCC1,CN(C)C(=S)SCN1CCOCC1,2.167
2093,C(=S)(SSC(N(C)C)=S)N(C)C,CN(C)C(=S)SSC(=S)N(C)C,2.633
2094,O=C(C)N(C)C,CC(=O)N(C)C,1.247
2095,c1cc(C(Cc2ccccc2)N(C)C)ccc1,CN(C)C(Cc1ccccc1)c1ccccc1,3.037
2096,CN(C(Cl)=O)C,CN(C)C(=O)Cl,2.032
2097,S(C(N)=O)CC(CSC(N)=O)N(C)C,CN(C)C(CSC(N)=O)CSC(N)=O,2.7960000000000003
2098,Cc1cc(ccc1N=CN(C)C)Cl,Cc1cc(Cl)ccc1N=CN(C)C,3.09
2099,O=CN(C)C,CN(C)C=O,1.4169999999999998
2100,CN(C)c1c(=O)n(-c2ccccc2)n(c1C)C,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,2.5860000000000003
2101,c1(ccc(cc1)C(c1ccc(N(C)C)cc1)(O)c1ccc(N(C)C)cc1)N(C)C,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,2.704
2102,c1c(ccc(N(C)C)c1)N=Nc1cc(C(=O)O)ccc1,CN(C)c1ccc(N=Nc2cccc(C(=O)O)c2)cc1,1.855
2103,c1c(N=Nc2cc(C)ccc2)ccc(N(C)C)c1,Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,2.2030000000000003
2104,c1c(ccc(c1)N=Nc1ccccc1)N(C)C,CN(C)c1ccc(N=Nc2ccccc2)cc1,3.052
2105,S(C#N)c1ccc(N(C)C)cc1,CN(C)c1ccc(SC#N)cc1,2.552
2106,CN(C)c1ccccc1,CN(C)c1ccccc1,1.934
2107,CN(C)c1nc(N(C)C)nc(N(C)C)n1,CN(C)c1nc(N(C)C)nc(N(C)C)n1,2.779
2108,c1(n(c(=O)n(C)c(N(C)C)n1)C1CCCCC1)=O,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,2.174
